order_id,order_num,date,total,promo_code,shipping_method,article_quantity,article_title,article_sku,origin
1272093,14703,2023-12-19,7.723.100.000,None,Vicente López,1,Mascara con Glycoceramidas - Hidratación Profunda X 150 ml,775,PWA_MOBILE
1272093,14703,2023-12-19,7.723.100.000,None,Vicente López,1,Spray Shine x290 ml,157,PWA_MOBILE
1272093,14703,2023-12-19,7.723.100.000,None,Vicente López,1,Ampolla 1007 x20 ml,707,PWA_MOBILE
1272093,14703,2023-12-19,7.723.100.000,None,Vicente López,2,Ampolla 055 Con Oleo de Semillas de Lino x20 ml,755,PWA_MOBILE
1269779,14688,2023-12-18,2.964.500.000,None,General San Martin,1,Balsam 100% Vegano x200 ml,495,PWA_DESKTOP
1269779,14688,2023-12-18,2.964.500.000,None,General San Martin,2,Champu P+T Para La Recuperacion Capilar x300 ml.,727,PWA_DESKTOP
1269779,14688,2023-12-18,2.964.500.000,None,General San Martin,1,Champu p/Cabellos  c/Tratamiento De Alisados  x295 ml.,448,PWA_DESKTOP
1268347,14679,2023-12-16,1.874.000.000,None,Caba,4,Ampolla 1007 Potencializado x20 ml,737,PWA_MOBILE
1268347,14679,2023-12-16,1.874.000.000,None,Caba,1,Shampoo 1007 x200 ml,62,PWA_MOBILE
1267977,14676,2023-12-16,5.534.000.000,None,Caba,10,Champu Cerveza y Miel x250 ml,463,PWA_MOBILE
1266578,14654,2023-12-15,1.394.400.000,None,"Retiro en Tienda, Roseti 951CABA",4,Ampolla 1007 Potencializado x20 ml,737,PWA_DESKTOP
1263887,14637,2023-12-13,5.776.200.000,None,Tigre,10,Tono Sobre Tono,1,PWA_DESKTOP
1263887,14637,2023-12-13,5.776.200.000,None,Tigre,1,Protector Termico x250 ml,830,PWA_DESKTOP
1262393,14627,2023-12-12,3.177.400.000,None,La Matanza,1,Champu Phytoplus Aloe Vera x400 ml,113,PWA_MOBILE
1262393,14627,2023-12-12,3.177.400.000,None,La Matanza,1,Balsam Phytoplus Aloe Vera x400 ml,115,PWA_MOBILE
1262393,14627,2023-12-12,3.177.400.000,None,La Matanza,1,Tratamiento Capilar Con Aceite de Palta Nº 3 x 20 gr,438,PWA_MOBILE
1262393,14627,2023-12-12,3.177.400.000,None,La Matanza,1,Champu Proteccion Del Color x400 ml,248,PWA_MOBILE
1262393,14627,2023-12-12,3.177.400.000,None,La Matanza,1,Balsam Proteccion Del Color x250 ml,249,PWA_MOBILE
1260871,14605,2023-12-11,2.340.500.000,None,Berazategui,1,Shampoo 1007 x800 ml,264,PWA_MOBILE
1260871,14605,2023-12-11,2.340.500.000,None,Berazategui,1,Shampoo 1007 Gel Potencializado x800 ml,379,PWA_MOBILE
1260565,14601,2023-12-11,2.549.090.000,Diagnostico en Mayuscula,Caba,1,Balsam Phytoplus Proteinas De Soja x400ml,641,PWA_DESKTOP
1260565,14601,2023-12-11,2.549.090.000,None,Caba,1,Champu Phytoplus Proteinas De Soja x400ml,639,PWA_DESKTOP
1260565,14601,2023-12-11,2.549.090.000,None,Caba,3,Tono Sobre Tono,1,PWA_DESKTOP
1259656,14595,2023-12-10,2.128.200.000,None,Caba,1,Champu Proteccion Del Color x400 ml,248,PWA_MOBILE
1259656,14595,2023-12-10,2.128.200.000,None,Caba,1,Balsam Proteccion Del Color x400 ml,250,PWA_MOBILE
1258409,14574,2023-12-08,1.009.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,Pantalla Capilar Con Filtro Solar x155ml,807,PWA_DESKTOP
1258409,14574,2023-12-08,1.009.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Anticloro x250 ml,99,PWA_DESKTOP
1257721,14564,2023-12-08,3.378.000.000,None,"Retiro en Tienda, Roseti 951CABA",2,Balsam Phytoplus Algas Marinas x800 ml,470,PWA_DESKTOP
1257721,14564,2023-12-08,3.378.000.000,None,"Retiro en Tienda, Roseti 951CABA",2,Champu Cerveza y Miel x250 ml,463,PWA_DESKTOP
1257721,14564,2023-12-08,3.378.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,Balsam Vitaminado x400 ml,91,PWA_DESKTOP
1256352,14551,2023-12-07,1.130.600.000,None,La Matanza,1,Champu Phytoplus Ginko Biloba x200 ml,161,PWA_MOBILE
1256352,14551,2023-12-07,1.130.600.000,None,La Matanza,1,Balsam Phytoplus Con Chia x400 ml,699,PWA_MOBILE
1256332,14548,2023-12-07,1.961.200.000,None,9 de Julio,2,Champu Antioxidante x250 ml,215,PWA_DESKTOP
1256332,14548,2023-12-07,1.961.200.000,None,9 de Julio,1,Balsam Vitaminado x800 ml,392,PWA_DESKTOP
1254709,14532,2023-12-05,1.653.000.000,None,Escobar,3,Tono Sobre Tono,1,PWA_MOBILE
1254703,14531,2023-12-05,3.740.400.000,None,San Isidro,1,Nutri-Balsam x800 ml,259,PWA_MOBILE
1254703,14531,2023-12-05,3.740.400.000,None,San Isidro,1,Mascara Ultra Brillo x 150,702,PWA_MOBILE
1254703,14531,2023-12-05,3.740.400.000,None,San Isidro,1,Keratina Liquida + Glycoceramidas x100 ml,180,PWA_MOBILE
1254703,14531,2023-12-05,3.740.400.000,None,San Isidro,10,Capsula Glycoceramidas + Multivitaminas x2 ml,415,PWA_MOBILE
1254366,14521,2023-12-05,4.066.900.000,None,Rosario,3,Puro Henna Natural Cereza x80 gr,617,PWA_MOBILE
1253547,14512,2023-12-04,4.415.800.000,None,Salta,6,Champu Phytoplus Ginko Biloba x400ml,162,PWA_MOBILE
1253142,14511,2023-12-04,2.565.000.000,None,Caba,1,Tono Sobre Tono,1,PWA_DESKTOP
1253142,14511,2023-12-04,2.565.000.000,None,Caba,2,Tono Sobre Tono,1,PWA_DESKTOP
1253142,14511,2023-12-04,2.565.000.000,None,Caba,2,Tono Sobre Tono,1,PWA_DESKTOP
1250766,14498,2023-12-02,2.325.900.000,None,San Luis,1,Recuperador Capilar Pro Vitamina B5 x500 ml,24,PWA_DESKTOP
1250766,14498,2023-12-02,2.325.900.000,None,San Luis,1,Keratina Liquida + Glycoceramidas x100 ml,180,PWA_DESKTOP
1250766,14498,2023-12-02,2.325.900.000,None,San Luis,1,Mascara con Glycoceramidas - Hidratación Profunda X 150 ml,775,PWA_DESKTOP
1249109,14485,2023-12-01,2.136.200.000,None,Caba,1,Champu Phytoplus Algas Marinas x800 ml,467,PWA_MOBILE
1249109,14485,2023-12-01,2.136.200.000,None,Caba,1,Protector Termico x250 ml,830,PWA_MOBILE
1249109,14485,2023-12-01,2.136.200.000,None,Caba,1,Balsam Vitaminado x800 ml,392,PWA_MOBILE
1247856,14478,2023-11-30,1.672.700.000,None,Lomas de Zamora,1,Locion Bioxidil® x100 ml,763,PWA_MOBILE
1247856,14478,2023-11-30,1.672.700.000,None,Lomas de Zamora,1,Ampolla Bioxidil ® x10 ml,762,PWA_MOBILE
1247833,14474,2023-11-30,4.959.200.000,None,Caba,3,Nutri-Balsam x800 ml,259,PWA_DESKTOP
1247833,14474,2023-11-30,4.959.200.000,None,Caba,3,Nutri-Champu x800 ml,257,PWA_DESKTOP
1246656,14458,2023-11-29,2.020.800.000,None,La Plata,4,Coloracion Fortalecedora,2,PWA_MOBILE
1246438,14455,2023-11-28,1.970.800.000,None,Pilar,2,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1246438,14455,2023-11-28,1.970.800.000,None,Pilar,2,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1245976,14450,2023-11-28,3.440.600.000,None,Zarate,6,Champu Phytoplus Citrico x400 ml,383,PWA_DESKTOP
1245005,14446,2023-11-27,1.808.900.000,None,Caba,3,Keratina Liquida + Glycoceramidas x100 ml,180,PWA_DESKTOP
1244202,14438,2023-11-26,936.100.000,None,La Plata,1,Crema Para Peinar Ultra Brillo x270 gr,199,PWA_DESKTOP
1244177,14437,2023-11-26,2.397.200.000,None,Caba,1,Champu 100% Vegano x200 ml,493,PWA_DESKTOP
1244177,14437,2023-11-26,2.397.200.000,None,Caba,1,Balsam Ultra Brillo x255 ml,198,PWA_DESKTOP
1244177,14437,2023-11-26,2.397.200.000,None,Caba,1,Champú Reflejante Plata x 295ml,789,PWA_DESKTOP
1244177,14437,2023-11-26,2.397.200.000,None,Caba,1,Máscara Reflejante Plata x 150ml,790,PWA_DESKTOP
1244123,14435,2023-11-26,1.198.800.000,None,Caba,2,Tratamiento de Cauterizacion Ionizante x15 ml,289,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Tratamiento Instantaneo Anti-Frizz  Pro Vitamina B5 x155ml,786,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Locion Fijadora Modelante x 120 ml,160,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Cristales Liquidos x30 ml,845,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Óleo De Argan x30 ml,498,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Champu Pro Vitamina B5 x400 ml,16,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Keratina Liquida + Glycoceramidas x100 ml,180,PWA_MOBILE
1243026,14427,2023-11-25,4.325.000.000,None,Chaco,1,Spray Acondicionador Vitaminado x200 ml,497,PWA_MOBILE
1241442,14412,2023-11-24,6.304.800.000,None,Quilmes,1,Shock De Keratina Oro y Caviar x20ml,759,PWA_MOBILE
1241442,14412,2023-11-24,6.304.800.000,None,Quilmes,50,Capsula Glycoceramidas + Multivitaminas x2 ml,415,PWA_MOBILE
1241442,14412,2023-11-24,6.304.800.000,None,Quilmes,1,Protector Termico x250 ml,830,PWA_MOBILE
1241277,14411,2023-11-24,701.800.000,None,La Matanza,1,Spray Fijador x440 ml,45,PWA_MOBILE
1238980,14396,2023-11-22,1.912.900.000,None,Caba,2,Ampolla Bioxidil ® x10 ml,762,PWA_DESKTOP
1238980,14396,2023-11-22,1.912.900.000,None,Caba,1,Locion Bioxidil® x100 ml,763,PWA_DESKTOP
1238907,14395,2023-11-22,319.100.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Seco x170 ml,244,PWA_DESKTOP
1238491,14387,2023-11-22,2.235.800.000,None,Caba,2,Puro Henna Natural Cereza x80 gr,617,PWA_DESKTOP
1237694,14377,2023-11-21,769.800.000,None,"Retiro en Tienda, Roseti 951CABA",2,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1237686,14376,2023-11-21,3.017.600.000,None,Caba,6,Protector Termico x250 ml,830,PWA_DESKTOP
1234154,14342,2023-11-18,1.595.500.000,None,"Retiro en Tienda, Roseti 951CABA",5,Champu Seco x170 ml,244,PWA_MOBILE
1232775,14326,2023-11-17,2.278.200.000,None,Caba,1,Shampoo Super Especial 1053 x200 ml,59,PWA_MOBILE
1232775,14326,2023-11-17,2.278.200.000,None,Caba,2,Champu Phytoplus Algas Marinas x800 ml,467,PWA_MOBILE
1232775,14326,2023-11-17,2.278.200.000,None,Caba,1,Balsam Vitaminado x800 ml,392,PWA_MOBILE
1232592,14316,2023-11-16,10.853.500.000,None,Caba,7,Shampoo Ultra Brillo x255 ml,196,PWA_DESKTOP
1232592,14316,2023-11-16,10.853.500.000,None,Caba,3,Protector Termico x250 ml,830,PWA_DESKTOP
1232592,14316,2023-11-16,10.853.500.000,None,Caba,8,Cristales Liquidos x30 ml,845,PWA_DESKTOP
1230067,14276,2023-11-14,11.008.000.000,None,Caba,15,Protector Termico x250 ml,830,PWA_DESKTOP
1230067,14276,2023-11-14,11.008.000.000,None,Caba,10,Spray Para Peinar Ultra Brillo x150 ml,201,PWA_DESKTOP
1229851,14271,2023-11-14,769.800.000,None,"Retiro en Tienda, Roseti 951CABA",2,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1229415,14262,2023-11-13,974.600.000,None,Pilar,1,Champu Phytoplus Spirulina x400 ml,481,PWA_MOBILE
1229415,14262,2023-11-13,974.600.000,None,Pilar,1,Recuperador Balsamico Pro Vitamina B5 x200 ml,20,PWA_MOBILE
1229326,14256,2023-11-13,1.632.400.000,None,3 de Febrero,6,Ampolla 011 Rosa Mosqueta y Aminoacidos x20 ml,711,PWA_DESKTOP
1229221,14251,2023-11-13,1.739.600.000,None,Olavarria,4,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1227990,14237,2023-11-12,1.126.500.000,None,Caba,1,Protector Termico x250 ml,830,PWA_MOBILE
1227990,14237,2023-11-12,1.126.500.000,None,Caba,1,Shampoo Ultra Brillo x255 ml,196,PWA_MOBILE
1227909,14235,2023-11-12,3.485.000.000,None,Caba,10,Pantalla Capilar Con Filtro Solar x155ml,807,PWA_DESKTOP
1227439,14223,2023-11-11,914.400.000,None,Caba,1,Sistema De Coloracion Anti-Age,100,PWA_MOBILE
1227439,14223,2023-11-11,914.400.000,None,Caba,1,Sistema De Coloracion Anti-Age,100,PWA_MOBILE
1227362,14221,2023-11-11,2.476.000.000,None,Rafaela,3,Tono Sobre Tono,1,PWA_MOBILE
1227362,14221,2023-11-11,2.476.000.000,None,Rafaela,2,Champu Proteccion Del Color x400 ml,248,PWA_MOBILE
1226985,14215,2023-11-11,812.340.000,Diagnostico en Mayuscula,"Retiro en Tienda, Roseti 951CABA",1,Protector Termico x250 ml,830,PWA_DESKTOP
1226985,14215,2023-11-11,812.340.000,None,"Retiro en Tienda, Roseti 951CABA",1,Spray Para Peinar Reestructurante Con Oro y Caviar x150 ml,458,PWA_DESKTOP
1226819,14209,2023-11-11,957.300.000,None,"Retiro en Tienda, Roseti 951CABA",3,Champu Seco x170 ml,244,PWA_MOBILE
1226268,14202,2023-11-10,6.369.800.000,None,"Retiro en Tienda, Roseti 951CABA",3,Locion Bioxidil® x100 ml,763,PWA_MOBILE
1226268,14202,2023-11-10,6.369.800.000,None,"Retiro en Tienda, Roseti 951CABA",9,Ampolla Bioxidil ® x10 ml,762,PWA_MOBILE
1226268,14202,2023-11-10,6.369.800.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Bioxidil®,260,PWA_MOBILE
1226089,14196,2023-11-10,1.264.700.000,None,Caba,3,Coloracion Fortalecedora,2,PWA_DESKTOP
1225506,14186,2023-11-09,1.798.000.000,None,Formosa,4,Coloracion Biocolor Mascara Nutriprotectora,12,PWA_DESKTOP
1225330,14184,2023-11-09,684.600.000,None,Lanus,1,Protector Termico x250 ml,830,PWA_MOBILE
1225073,14183,2023-11-09,1.119.500.000,None,Vicente López,1,Crema Para Peinar Ultra Brillo x270 gr,199,PWA_DESKTOP
1225073,14183,2023-11-09,1.119.500.000,None,Vicente López,1,Spray Para Peinar Ultra Brillo x150 ml,201,PWA_DESKTOP
1225068,14182,2023-11-09,1.622.000.000,None,Caba,2,Ampolla 011 Rosa Mosqueta y Aminoacidos x20 ml,711,PWA_DESKTOP
1225068,14182,2023-11-09,1.622.000.000,None,Caba,1,Shampoo Ultra Brillo x255 ml,196,PWA_DESKTOP
1225068,14182,2023-11-09,1.622.000.000,None,Caba,1,Balsam Ultra Brillo x255 ml,198,PWA_DESKTOP
1224802,14177,2023-11-09,804.400.000,None,"Retiro en Tienda, Roseti 951CABA",2,Sistema De Coloracion Anti-Age,100,PWA_DESKTOP
1224332,14169,2023-11-08,1.005.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Hipoalergenico x250 ml,243,PWA_DESKTOP
1224332,14169,2023-11-08,1.005.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu P+T Para La Recuperacion Capilar x300 ml.,727,PWA_DESKTOP
1223514,14161,2023-11-08,1.798.000.000,None,Chaco,4,Coloracion Biocolor Mascara Nutriprotectora,12,PWA_MOBILE
1223478,14157,2023-11-08,1.513.800.000,None,Mendoza,1,Pantalla Capilar Con Filtro Solar x155ml,807,PWA_MOBILE
1223478,14157,2023-11-08,1.513.800.000,None,Mendoza,2,Champu Anticloro x250 ml,99,PWA_MOBILE
1223071,14148,2023-11-07,1.554.700.000,None,Chaco,3,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1222858,14147,2023-11-07,988.200.000,None,Caba,1,Champu Anticloro x250 ml,99,PWA_DESKTOP
1222858,14147,2023-11-07,988.200.000,None,Caba,1,Protector Termico x250 ml,830,PWA_DESKTOP
1222181,14129,2023-11-06,2.342.400.000,None,"Retiro en Tienda, Roseti 951CABA",2,Nutri-Balsam x800 ml,259,PWA_MOBILE
1222181,14129,2023-11-06,2.342.400.000,None,"Retiro en Tienda, Roseti 951CABA",2,Nutri-Champu x800 ml,257,PWA_MOBILE
1221816,14119,2023-11-06,355.800.000,None,"Retiro en Tienda, Roseti 951CABA",1,Tono Sobre Tono,1,PWA_DESKTOP
1219409,14089,2023-11-04,937.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Phytoplus Con  Semilla De Lino x400 ml,235,PWA_MOBILE
1219409,14089,2023-11-04,937.400.000,None,"Retiro en Tienda, Roseti 951CABA",1,Balsam Phytoplus Semillas de Lino x 400 ml,238,PWA_MOBILE
1219064,14084,2023-11-03,2.264.200.000,None,3 de Febrero,2,Shock De Keratina Oro y Caviar x20ml,759,PWA_DESKTOP
1219064,14084,2023-11-03,2.264.200.000,None,3 de Febrero,1,Keratina Liquida + Glycoceramidas x100 ml,180,PWA_DESKTOP
1219064,14084,2023-11-03,2.264.200.000,None,3 de Febrero,1,Balsam p/ Cabellos c/ Tratamiento de Alisados x295 ml,450,PWA_DESKTOP
1219064,14084,2023-11-03,2.264.200.000,None,3 de Febrero,1,Tratamiento Instantaneo Anti-Frizz  Pro Vitamina B5 x155ml,786,PWA_DESKTOP
1218397,14078,2023-11-03,1.533.200.000,None,Caba,4,Tono Sobre Tono,1,PWA_MOBILE
1217387,14065,2023-11-01,2.534.800.000,None,Tierra del Fuego,3,Tono Sobre Tono,1,PWA_DESKTOP
1217387,14065,2023-11-01,2.534.800.000,None,Tierra del Fuego,3,Tono Sobre Tono,1,PWA_DESKTOP
1217164,14056,2023-11-01,526.500.000,None,Avellaneda,1,Tono Sobre Tono,1,PWA_MOBILE
1216173,14041,2023-10-31,484.600.000,None,"Retiro en Tienda, Roseti 951CABA",1,Protector Termico x250 ml,830,PWA_MOBILE
1215883,14034,2023-10-31,682.900.000,None,Caba,1,Mousse Fijadora x240 ml,138,PWA_DESKTOP
1214816,14017,2023-10-30,319.100.000,None,"Retiro en Tienda, Roseti 951CABA",1,Champu Seco x170 ml,244,PWA_DESKTOP
1212295,13977,2023-10-27,1.198.700.000,None,Caba,3,Spray Para Peinar Ultra Brillo x150 ml,201,PWA_DESKTOP
1211447,13968,2023-10-27,429.100.000,None,Caba,1,Champu Seco x170 ml,244,PWA_MOBILE
1206621,13907,2023-10-23,2.055.300.000,None,Rosario,1,Mousse Fijadora x240 ml,138,PWA_DESKTOP
1206621,13907,2023-10-23,2.055.300.000,None,Rosario,1,Shampoo 1019  x400 ml,154,PWA_DESKTOP
1206621,13907,2023-10-23,2.055.300.000,None,Rosario,1,Balsam Vitaminado x800 ml,392,PWA_DESKTOP
1205506,13901,2023-10-22,874.200.000,None,"Retiro en Tienda, Roseti 951CABA",1,Shampoo 1007 Gel Potencializado x800 ml,379,PWA_DESKTOP
1203526,13886,2023-10-20,1.385.200.000,None,Misiones,1,Champu Alta Pureza x255 ml,202,PWA_MOBILE
1203526,13886,2023-10-20,1.385.200.000,None,Misiones,1,Nutri-Champu x200 ml,52,PWA_MOBILE
1202594,13869,2023-10-19,1.067.400.000,None,"Retiro en Tienda, Roseti 951CABA",3,Tono Sobre Tono,1,PWA_MOBILE
1201865,13864,2023-10-19,5.111.200.000,None,"Retiro en Tienda, Roseti 951CABA",4,Shampoo Ultra Brillo x255 ml,196,PWA_MOBILE
1201865,13864,2023-10-19,5.111.200.000,None,"Retiro en Tienda, Roseti 951CABA",4,Balsam Ultra Brillo x255 ml,198,PWA_MOBILE
1201865,13864,2023-10-19,5.111.200.000,None,"Retiro en Tienda, Roseti 951CABA",2,Mascara Ultra Brillo x 150,702,PWA_MOBILE
1201755,13859,2023-10-18,1.314.700.000,None,General San Martin,3,Coloracion Fortalecedora,2,PWA_MOBILE
1200772,13844,2023-10-17,2.171.600.000,None,Rio Negro,2,Puro Henna Natural Tiziano x80 gr,618,PWA_DESKTOP
1199148,13823,2023-10-16,4.738.300.000,None,Caba,2,Champu Sellador Del Color x400 ml,402,PWA_MOBILE
1199148,13823,2023-10-16,4.738.300.000,None,Caba,10,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1199148,13823,2023-10-16,4.738.300.000,None,Caba,1,Spray Acondicionador Vitaminado x200 ml,497,PWA_MOBILE
1198634,13819,2023-10-16,1.561.400.000,None,Caba,2,BALSAM ROSA MOSQUETA ORGÁNICO x 255 ml,212,PWA_MOBILE
1198634,13819,2023-10-16,1.561.400.000,None,Caba,2,CHAMPÚ ROSA MOSQUETA ORGÁNICO x 255 ml,210,PWA_MOBILE
1197680,13809,2023-10-14,2.767.400.000,None,Caba,3,Puro Henna Natural Tiziano x80 gr,618,PWA_MOBILE
1195990,13790,2023-10-13,2.009.000.000,None,Quilmes,6,Tono Sobre Tono,1,PWA_MOBILE
1193122,13768,2023-10-10,1.088.600.000,None,Caba,3,Coloracion Biocolor 0% Amoniaco,13,PWA_MOBILE
1193013,13765,2023-10-10,4.930.300.000,None,CORDOBA,2,Nutri-Champu x800 ml,257,PWA_DESKTOP
1193013,13765,2023-10-10,4.930.300.000,None,CORDOBA,4,Balsam Vitaminado x800 ml,392,PWA_DESKTOP
1193013,13765,2023-10-10,4.930.300.000,None,CORDOBA,2,Champu Phytoplus Manzanilla x400 ml,48,PWA_DESKTOP
1193013,13765,2023-10-10,4.930.300.000,None,CORDOBA,1,Recuperador Capilar Pro Vitamina B5 x500 ml,24,PWA_DESKTOP
1191772,13754,2023-10-09,653.800.000,None,Florencio Varela,1,Protector Termico x250 ml,830,PWA_MOBILE
1191402,13749,2023-10-09,1.011.000.000,None,San Isidro,1,Shampoo Ultra Brillo x255 ml,196,PWA_DESKTOP
1191402,13749,2023-10-09,1.011.000.000,None,San Isidro,1,Balsam Ultra Brillo x255 ml,198,PWA_DESKTOP
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,1,Champu Para Niños x250 ml,120,PWA_MOBILE
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,1,Desenredante Para Niños x250 ml,121,PWA_MOBILE
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,1,Spray Extra Fijación Anti-Humedad x200 ml,46,PWA_MOBILE
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,1,Champu Bifermix x400 ml,145,PWA_MOBILE
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,1,Balsam Bifermix x400 ml,147,PWA_MOBILE
1190830,13743,2023-10-09,2.867.300.000,None,Zarate,4,Ampolla 1044 x20 ml,744,PWA_MOBILE
1190782,13739,2023-10-09,1.778.300.000,None,Lomas de Zamora,2,Protector Termico x250 ml,830,PWA_MOBILE
1190782,13739,2023-10-09,1.778.300.000,None,Lomas de Zamora,1,Spray Extra Fijación Anti-Humedad x200 ml,46,PWA_MOBILE
1190782,13739,2023-10-09,1.778.300.000,None,Lomas de Zamora,1,Spray Para Peinar Reestructurante Con Oro y Caviar x150 ml,458,PWA_MOBILE
1190490,13738,2023-10-08,868.800.000,None,Avellaneda,2,Shampoo 1019  x400 ml,154,PWA_MOBILE
1190150,13735,2023-10-08,3.744.200.000,None,Caba,4,Tono Sobre Tono,1,PWA_DESKTOP
1190150,13735,2023-10-08,3.744.200.000,None,Caba,1,Champu Phytoplus Con  Semilla De Lino x400 ml,235,PWA_DESKTOP
1190150,13735,2023-10-08,3.744.200.000,None,Caba,1,Balsam Phytoplus Semillas de Lino x 400 ml,238,PWA_DESKTOP
1190150,13735,2023-10-08,3.744.200.000,None,Caba,1,Champu Phytoplus Citrico x400 ml,383,PWA_DESKTOP
1190150,13735,2023-10-08,3.744.200.000,None,Caba,2,Champu Phytoplus Moringa y Keratina x400 ml,472,PWA_DESKTOP
1190150,13735,2023-10-08,3.744.200.000,None,Caba,1,Balsam Phytoplus Moringa y Keratina x400 ml,474,PWA_DESKTOP
1188508,13713,2023-10-06,2.099.100.000,None,Caba,1,Protector Termico x250 ml,830,PWA_MOBILE
1188508,13713,2023-10-06,2.099.100.000,None,Caba,2,Champu Phytoplus Algas Marinas x800 ml,467,PWA_MOBILE
1188508,13713,2023-10-06,2.099.100.000,None,Caba,1,Balsam Vitaminado x800 ml,392,PWA_MOBILE
1187755,13704,2023-10-06,2.067.200.000,None,Caba,6,Coloracion Biocolor 0% Amoniaco,13,PWA_DESKTOP
1187226,13698,2023-10-05,957.300.000,None,Caba,1,Champu Sellador Del Color x400 ml,402,PWA_DESKTOP
1187226,13698,2023-10-05,957.300.000,None,Caba,1,Shampoo Super Especial 1053 x400 ml,60,PWA_DESKTOP
1186500,13694,2023-10-04,1.611.300.000,None,Caba,1,Champu Bioxidil®,260,PWA_DESKTOP
1186500,13694,2023-10-04,1.611.300.000,None,Caba,1,Spray Extra Fijación Anti-Humedad x200 ml,46,PWA_DESKTOP
1186500,13694,2023-10-04,1.611.300.000,None,Caba,1,Balsam Ultra Brillo x255 ml,198,PWA_DESKTOP
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Mascara Ultra Brillo x 150,702,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,2,Mascara Renovacion Celular X150 ml,803,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Mascara  Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Champu p/Cabellos  c/Tratamiento De Alisados  x295 ml.,448,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Champu Antifrizz Nº2 x295 ml,622,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Spray Extra Fijación Anti-Humedad x200 ml,46,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Cristales Liquidos x30 ml,845,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Mascara Tratamiento p/Cabellos Alisados x150 ml,455,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,2,Ampolla P+T x20 ml,728,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,2,Ampolla 1007 x20 ml,707,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Mascara 100% Vegano c/ Keratina Vegetal. 150 ml,796,PWA_MOBILE
1186049,13692,2023-10-04,5.603.000.000,None,Vicente López,1,Protector Termico x250 ml,830,PWA_MOBILE
1184385,13668,2023-10-03,1.910.600.000,None,Caba,1,Balsam Oleo de Argan x 200ml.,652,PWA_MOBILE
1184385,13668,2023-10-03,1.910.600.000,None,Caba,1,Shampoo Oleo de Argan x200ml.,651,PWA_MOBILE
1184385,13668,2023-10-03,1.910.600.000,None,Caba,1,Mascara  Capilar Oleo de Argan x150ml.,653,PWA_MOBILE
1184385,13668,2023-10-03,1.910.600.000,None,Caba,1,Spray Bifasico Oleo de Argan x150 ml.,654,PWA_MOBILE
